Invoice ID,Date,Time,Store ID,Region,City,Customer Type,Gender,Product Line,Unit Price,Quantity,Tax,Total,Payment,COGS,Gross Margin %,Gross Income
INV-1941,2022-08-23,21:30:00,S004,East,Kolkata,Normal,Male,Groceries,118.95,5,29.74,624.49,Credit Card,594.75,5.0,29.74
INV-1942,2022-07-01,10:21:00,S010,North,Chandigarh,Member,Female,Books,272.16,1,13.61,285.77,E-wallet,272.16,5.0,13.61
INV-1943,2022-05-09,17:02:00,S008,South,Chennai,Member,Female,Home Decor,323.26,8,129.3,2715.38,Credit Card,2586.08,5.0,129.3
INV-1944,2022-09-22,13:34:00,S003,West,Pune,Member,Male,Sports,176.89,3,26.53,557.2,Credit Card,530.67,5.0,26.53
INV-1945,2022-09-13,17:08:00,S003,South,Hyderabad,Normal,Male,Books,290.4,7,101.64,2134.44,Cash,2032.8,5.0,101.64
INV-1946,2022-05-06,12:02:00,S003,South,Bangalore,Normal,Male,Sports,455.24,4,91.05,1912.01,Cash,1820.96,5.0,91.05
INV-1947,2022-06-23,12:59:00,S008,North,Lucknow,Member,Female,Clothing,64.14,2,6.41,134.69,E-wallet,128.28,5.0,6.41
INV-1948,2022-06-15,20:32:00,S005,West,Pune,Member,Female,Groceries,162.47,3,24.37,511.78,E-wallet,487.41,5.0,24.37
INV-1949,2022-10-14,13:24:00,S003,North,Delhi,Member,Female,Books,495.31,10,247.66,5200.76,Credit Card,4953.1,5.0,247.66
INV-1950,2022-09-10,09:50:00,S007,West,Ahmedabad,Normal,Female,Sports,38.5,7,13.48,282.98,Credit Card,269.5,5.0,13.48
INV-1951,2022-12-21,12:22:00,S004,East,Patna,Normal,Male,Sports,415.29,7,145.35,3052.38,Cash,2907.03,5.0,145.35
INV-1952,2022-12-18,17:00:00,S001,North,Chandigarh,Normal,Male,Electronics,391.53,1,19.58,411.11,Credit Card,391.53,5.0,19.58
INV-1953,2022-09-24,14:00:00,S007,West,Pune,Member,Male,Sports,248.77,10,124.39,2612.09,Credit Card,2487.7,5.0,124.39
INV-1954,2022-01-16,17:02:00,S005,South,Bangalore,Normal,Female,Clothing,151.53,8,60.61,1272.85,Cash,1212.24,5.0,60.61
INV-1955,2022-01-30,14:26:00,S010,South,Hyderabad,Normal,Male,Groceries,257.24,6,77.17,1620.61,Credit Card,1543.44,5.0,77.17
INV-1956,2022-08-29,20:38:00,S001,West,Pune,Normal,Male,Sports,134.77,1,6.74,141.51,Credit Card,134.77,5.0,6.74
INV-1957,2022-07-24,19:06:00,S010,South,Bangalore,Normal,Female,Clothing,192.47,8,76.99,1616.75,Cash,1539.76,5.0,76.99
INV-1958,2022-04-21,18:43:00,S001,South,Bangalore,Member,Male,Clothing,438.51,9,197.33,4143.92,Credit Card,3946.59,5.0,197.33
INV-1959,2022-11-09,09:07:00,S001,North,Lucknow,Normal,Female,Groceries,218.92,9,98.51,2068.79,Cash,1970.28,5.0,98.51
INV-1960,2022-07-26,21:46:00,S005,South,Hyderabad,Normal,Male,Groceries,167.6,9,75.42,1583.82,Cash,1508.4,5.0,75.42
INV-1961,2022-07-11,10:23:00,S007,North,Lucknow,Normal,Male,Electronics,401.58,7,140.55,2951.61,Cash,2811.06,5.0,140.55
INV-1962,2022-10-18,19:47:00,S008,South,Bangalore,Normal,Male,Groceries,98.18,9,44.18,927.8,Credit Card,883.62,5.0,44.18
INV-1963,2022-08-16,17:53:00,S010,South,Chennai,Member,Male,Electronics,292.05,10,146.03,3066.53,Credit Card,2920.5,5.0,146.03
INV-1964,2022-10-20,17:44:00,S007,North,Delhi,Member,Male,Sports,337.78,6,101.33,2128.01,E-wallet,2026.68,5.0,101.33
INV-1965,2022-06-17,13:23:00,S005,North,Chandigarh,Normal,Female,Groceries,195.71,5,48.93,1027.48,E-wallet,978.55,5.0,48.93
INV-1966,2022-03-06,11:20:00,S005,East,Patna,Normal,Male,Groceries,285.97,1,14.3,300.27,Cash,285.97,5.0,14.3
INV-1967,2022-06-10,18:28:00,S009,South,Chennai,Normal,Male,Books,452.49,5,113.12,2375.57,Credit Card,2262.45,5.0,113.12
INV-1968,2022-04-08,10:42:00,S007,North,Lucknow,Member,Male,Books,246.13,3,36.92,775.31,Cash,738.39,5.0,36.92
INV-1969,2022-02-07,20:47:00,S003,South,Chennai,Normal,Female,Sports,16.39,8,6.56,137.68,Cash,131.12,5.0,6.56
INV-1970,2022-07-07,12:50:00,S002,East,Bhubaneswar,Member,Female,Electronics,89.03,10,44.52,934.82,E-wallet,890.3,5.0,44.52
INV-1971,2022-11-30,17:43:00,S007,South,Chennai,Normal,Female,Sports,225.7,4,45.14,947.94,Credit Card,902.8,5.0,45.14
INV-1972,2022-06-24,21:18:00,S001,East,Bhubaneswar,Normal,Female,Electronics,344.46,6,103.34,2170.1,Credit Card,2066.76,5.0,103.34
INV-1973,2022-06-09,09:00:00,S009,North,Lucknow,Normal,Male,Clothing,341.38,4,68.28,1433.8,Cash,1365.52,5.0,68.28
INV-1974,2022-10-23,21:01:00,S002,West,Mumbai,Normal,Male,Books,340.39,3,51.06,1072.23,Credit Card,1021.17,5.0,51.06
INV-1975,2022-11-17,10:20:00,S003,East,Kolkata,Member,Male,Sports,350.37,4,70.07,1471.55,Cash,1401.48,5.0,70.07
INV-1976,2022-01-26,19:02:00,S004,East,Bhubaneswar,Normal,Female,Groceries,173.3,9,77.99,1637.69,E-wallet,1559.7,5.0,77.99
INV-1977,2022-11-27,19:28:00,S003,North,Chandigarh,Member,Female,Books,52.25,7,18.29,384.04,Cash,365.75,5.0,18.29
INV-1978,2022-05-30,13:16:00,S009,East,Bhubaneswar,Normal,Female,Books,332.55,5,83.14,1745.89,E-wallet,1662.75,5.0,83.14
INV-1979,2022-12-06,13:33:00,S003,North,Lucknow,Normal,Male,Electronics,169.95,2,17.0,356.9,Credit Card,339.9,5.0,17.0
INV-1980,2022-12-28,18:29:00,S003,North,Chandigarh,Member,Female,Books,317.13,2,31.71,665.97,Cash,634.26,5.0,31.71
INV-1981,2022-01-01,15:35:00,S003,East,Bhubaneswar,Normal,Female,Electronics,444.77,2,44.48,934.02,Credit Card,889.54,5.0,44.48
INV-1982,2022-08-16,10:59:00,S005,South,Chennai,Member,Male,Books,392.7,8,157.08,3298.68,E-wallet,3141.6,5.0,157.08
INV-1983,2022-03-14,15:19:00,S007,West,Ahmedabad,Normal,Female,Sports,440.94,9,198.42,4166.88,Credit Card,3968.46,5.0,198.42
INV-1984,2022-05-24,10:15:00,S004,East,Kolkata,Member,Female,Groceries,382.27,3,57.34,1204.15,E-wallet,1146.81,5.0,57.34
INV-1985,2022-07-02,14:05:00,S005,East,Kolkata,Normal,Female,Clothing,171.71,9,77.27,1622.66,Cash,1545.39,5.0,77.27
INV-1986,2022-04-28,14:14:00,S001,South,Hyderabad,Member,Female,Clothing,77.49,6,23.25,488.19,Credit Card,464.94,5.0,23.25
INV-1987,2022-06-17,16:50:00,S007,West,Pune,Member,Male,Sports,430.2,5,107.55,2258.55,Credit Card,2151.0,5.0,107.55
INV-1988,2022-03-24,21:55:00,S010,East,Kolkata,Normal,Female,Electronics,490.8,2,49.08,1030.68,Cash,981.6,5.0,49.08
INV-1989,2022-10-17,17:23:00,S008,North,Lucknow,Normal,Male,Electronics,265.48,1,13.27,278.75,E-wallet,265.48,5.0,13.27
INV-1990,2022-07-25,12:57:00,S009,East,Kolkata,Normal,Male,Books,21.53,1,1.08,22.61,Cash,21.53,5.0,1.08
INV-1991,2022-06-03,21:24:00,S003,North,Lucknow,Member,Female,Sports,320.91,9,144.41,3032.6,Cash,2888.19,5.0,144.41
INV-1992,2022-02-19,15:12:00,S004,East,Bhubaneswar,Member,Male,Groceries,101.66,5,25.41,533.71,Cash,508.3,5.0,25.41
INV-1993,2022-07-02,09:57:00,S008,East,Bhubaneswar,Normal,Female,Sports,193.23,8,77.29,1623.13,E-wallet,1545.84,5.0,77.29
INV-1994,2022-05-11,09:11:00,S002,East,Bhubaneswar,Member,Female,Electronics,97.59,1,4.88,102.47,Credit Card,97.59,5.0,4.88
INV-1995,2022-08-09,19:58:00,S008,East,Bhubaneswar,Member,Female,Clothing,65.76,8,26.3,552.38,Credit Card,526.08,5.0,26.3
INV-1996,2022-01-04,11:06:00,S010,South,Bangalore,Normal,Male,Electronics,170.79,1,8.54,179.33,E-wallet,170.79,5.0,8.54
INV-1997,2022-05-11,12:46:00,S004,North,Chandigarh,Member,Male,Home Decor,237.06,7,82.97,1742.39,Credit Card,1659.42,5.0,82.97
INV-1998,2022-04-10,13:30:00,S003,East,Kolkata,Member,Female,Home Decor,95.9,7,33.57,704.87,E-wallet,671.3,5.0,33.57
INV-1999,2022-09-05,11:29:00,S010,North,Lucknow,Normal,Male,Sports,275.27,10,137.63,2890.33,Cash,2752.7,5.0,137.63
